,station,fecha,latitude,longitude,elevation,name,report_type,source,sunrise,sunset,dailyaveragedewpointtemperature,dailyaveragedrybulbtemperature,dailyaveragerelativehumidity,dailyaveragesealevelpressure,dailyaveragestationpressure,dailyaveragewetbulbtemperature,dailyaveragewindspeed,dailymaximumdrybulbtemperature,dailyminimumdrybulbtemperature,dailypeakwinddirection,dailypeakwindspeed,dailyprecipitation,dailysustainedwinddirection,dailysustainedwindspeed,fecha_corta
278,72389093193,2019-09-01 23:59:00,36.78,-119.7194,101.5,"FRESNO YOSEMITE INTERNATIONAL, CA US",SOD,6,530.0,1827.0,51.0,87.0,31.0,29.86,29.52,65.0,4.6,102.0,71.0,290.0,16.0,0.0,280.0,13.0,2019-09-01
279,72424303849,2019-09-01 23:59:00,37.08722,-84.07694,362.1,"LONDON CORBIN AIRPORT, KY US",SOD,6,607.0,1905.0,64.0,76.0,71.0,30.11,28.85,68.0,3.2,87.0,64.0,250.0,17.0,0.0,200.0,13.0,2019-09-01
280,72328003894,2019-09-01 23:59:00,36.62389,-87.41944,170.7,"CLARKSVILLE OUTLAW AIRPORT, TN US",SOD,6,521.0,1818.0,66.0,77.0,73.0,30.07,29.49,70.0,2.5,89.0,64.0,240.0,18.0,0.0,250.0,13.0,2019-09-01
281,72205012815,2019-09-01 23:59:00,28.4339,-81.325,27.4,"ORLANDO INTERNATIONAL AIRPORT, FL US",SOD,6,603.0,1847.0,75.0,84.0,80.0,29.92,29.83,78.0,9.6,91.0,77.0,40.0,28.0,0.04,80.0,22.0,2019-09-01
282,72439093822,2019-09-01 23:59:00,39.8447,-89.6839,181.1,"SPRINGFIELD ABRAHAM LINCOLN CAPITAL AIRPORT, IL US",SOD,6,526.0,1830.0,66.0,72.0,88.0,30.09,29.44,68.0,3.8,81.0,62.0,360.0,13.0,1.75,360.0,10.0,2019-09-01
283,72401013740,2019-09-01 23:59:00,37.51151,-77.32344,50.0,"RICHMOND INTERNATIONAL AIRPORT, VA US",SOD,6,539.0,1839.0,66.0,78.0,73.0,30.21,30.03,70.0,6.6,89.0,67.0,110.0,20.0,0.0,110.0,16.0,2019-09-01
284,72495723213,2019-09-01 23:59:00,38.5038,-122.8102,34.7,"SANTA ROSA SONOMA CO AIRPORT, CA US",SOD,6,540.0,1841.0,56.0,75.0,63.0,29.88,29.74,62.0,3.4,96.0,53.0,140.0,18.0,0.0,150.0,15.0,2019-09-01
285,72250612959,2019-09-01 23:59:00,26.18389,-98.25389,30.5,"MCALLEN MILLER INTERNATIONAL AIRPORT, TX US",SOD,6,613.0,1853.0,71.0,91.0,61.0,29.95,29.83,77.0,7.4,101.0,80.0,90.0,25.0,0.0,80.0,18.0,2019-09-01
286,72488023185,2019-09-01 23:59:00,39.4838,-119.7711,1344.2,"RENO AIRPORT, NV US",SOD,6,527.0,1830.0,35.0,77.0,26.0,29.93,25.61,54.0,4.8,97.0,56.0,200.0,26.0,0.0,210.0,22.0,2019-09-01
287,74758013978,2019-09-01 23:59:00,33.4963,-90.0866,40.5,"GREENWOOD LEFLORE AIRPORT, MS US",SOD,6,534.0,1826.0,69.0,82.0,70.0,30.04,29.9,73.0,2.9,95.0,69.0,60.0,15.0,0.0,70.0,12.0,2019-09-01
288,72210612835,2019-09-01 23:59:00,26.585,-81.8614,4.6,"FORT MYERS PAGE FIELD AIRPORT, FL US",SOD,6,607.0,1848.0,75.0,86.0,78.0,29.89,29.87,77.0,6.9,94.0,77.0,330.0,20.0,0.0,340.0,16.0,2019-09-01
289,72230053864,2019-09-01 23:59:00,33.17833,-86.78167,172.2,"ALABASTER SHELBY CO AIRPORT, AL US",SOD,6,521.0,1812.0,70.0,81.0,78.0,30.06,29.45,72.0,2.7,91.0,71.0,130.0,22.0,0.33,120.0,13.0,2019-09-01
290,72655614992,2019-09-01 23:59:00,44.5483,-95.0804,311.2,"REDWOOD FALLS MUNICIPAL AIRPORT, MN US",SOD,6,543.0,1857.0,62.0,68.0,82.0,30.06,28.95,64.0,6.6,77.0,59.0,200.0,17.0,,160.0,13.0,2019-09-01
291,72546194988,2019-09-01 23:59:00,42.11056,-92.91611,296.9,"MARSHALLTOWN MUNICIPAL AIRPORT, IA US",SOD,6,537.0,1846.0,62.0,64.0,88.0,30.1,29.05,63.0,4.8,76.0,51.0,230.0,14.0,0.0,130.0,10.0,2019-09-01
292,72335013877,2019-09-01 23:59:00,36.47967,-82.39898,456.3,"BRISTOL AIRPORT, TN US",SOD,6,601.0,1858.0,61.0,73.0,69.0,30.12,28.56,65.0,1.3,88.0,58.0,180.0,13.0,0.0,210.0,9.0,2019-09-01
293,72329003935,2019-09-01 23:59:00,37.2252,-89.5705,102.4,"CAPE GIRARDEAU MUNICIPAL AIRPORT, MO US",SOD,6,529.0,1827.0,69.0,77.0,77.0,30.06,29.68,71.0,3.4,88.0,66.0,250.0,17.0,0.0,270.0,13.0,2019-09-01
294,72417713734,2019-09-01 23:59:00,39.40375,-77.945,162.8,"MARTINSBURG EASTERN WEST VIRGINIA REGIONAL AIRPORT, WV US",SOD,6,540.0,1843.0,62.0,72.0,63.0,30.1,29.67,67.0,,77.0,66.0,,,0.0,,6.0,2019-09-01
295,72387003160,2019-09-01 23:59:00,36.6206,-116.0278,984.5,"MERCURY DESERT ROCK AIRPORT, NV US",SOD,6,515.0,1812.0,22.0,83.0,9.0,29.82,26.57,55.0,7.1,104.0,62.0,230.0,31.0,0.0,220.0,23.0,2019-09-01
296,72783024149,2019-09-01 23:59:00,46.3747,-117.0156,437.7,"LEWISTON NEZ PERCE CO AIRPORT, ID US",SOD,6,508.0,1827.0,48.0,80.0,35.0,29.88,28.39,61.0,4.7,93.0,66.0,300.0,20.0,0.0,310.0,15.0,2019-09-01
297,72231553917,2019-09-01 23:59:00,30.0494,-90.0288,2.7,"NEW ORLEANS LAKEFRONT AIRPORT, LA US",SOD,6,537.0,1823.0,76.0,85.0,78.0,29.97,29.96,78.0,10.1,88.0,81.0,60.0,17.0,0.0,60.0,16.0,2019-09-01
298,72464093058,2019-09-01 23:59:00,38.28871,-104.50569,1441.4,"PUEBLO MEMORIAL AIRPORT, CO US",SOD,6,527.0,1828.0,51.0,80.0,46.0,29.92,25.32,62.0,6.8,101.0,59.0,360.0,55.0,0.04,360.0,32.0,2019-09-01
299,72449013993,2019-09-01 23:59:00,39.7736,-94.9233,249.3,"ST JOSEPH ROSECRANS MEMORIAL AIRPORT, MO US",SOD,6,547.0,1851.0,64.0,71.0,80.0,30.1,29.23,66.0,2.9,81.0,61.0,160.0,13.0,0.0,200.0,9.0,2019-09-01
300,72240513976,2019-09-01 23:59:00,30.205,-91.9875,11.6,"LAFAYETTE REGIONAL AIRPORT, LA US",SOD,6,545.0,1831.0,73.0,83.0,79.0,29.99,29.95,75.0,4.2,92.0,73.0,60.0,29.0,0.26,30.0,21.0,2019-09-01
301,72547294989,2019-09-01 23:59:00,41.99056,-93.61889,291.1,"AMES MUNICIPAL AIRPORT, IA US",SOD,6,540.0,1848.0,61.0,65.0,84.0,30.09,29.08,63.0,3.9,78.0,51.0,170.0,15.0,0.0,190.0,10.0,2019-09-01
302,70362625323,2019-09-01 23:59:00,59.2433,-135.5094,4.6,"HAINES AIRPORT, AK US",SOD,6,459.0,1904.0,45.0,54.0,65.0,29.98,29.95,51.0,5.4,64.0,44.0,60.0,23.0,0.0,60.0,15.0,2019-09-01
303,72429804850,2019-09-01 23:59:00,40.7075,-84.02722,297.2,"LIMA ALLEN CO AIRPORT, OH US",SOD,6,603.0,1909.0,60.0,66.0,88.0,30.13,29.1,62.0,4.9,70.0,61.0,240.0,19.0,1.53,230.0,15.0,2019-09-01
304,72301003810,2019-09-01 23:59:00,35.74207,-81.38229,358.1,"HICKORY FAA AIRPORT, NC US",SOD,6,557.0,1853.0,63.0,74.0,73.0,30.13,28.92,67.0,2.5,86.0,62.0,50.0,19.0,0.0,50.0,12.0,2019-09-01
305,72384023155,2019-09-01 23:59:00,35.4344,-119.0542,149.0,"BAKERSFIELD AIRPORT, CA US",SOD,6,528.0,1823.0,53.0,88.0,32.0,29.85,29.34,66.0,4.4,101.0,74.0,290.0,15.0,0.0,290.0,13.0,2019-09-01
306,72253312962,2019-09-01 23:59:00,29.3601,-99.1742,280.4,"HONDO MUNICIPAL AIRPORT, TX US",SOD,6,614.0,1859.0,66.0,85.0,57.0,29.97,29.03,72.0,5.9,98.0,71.0,360.0,27.0,0.0,360.0,22.0,2019-09-01
307,72769024137,2019-09-01 23:59:00,48.6033,-112.3752,1169.8,"CUT BANK AIRPORT, MT US",SOD,6,546.0,1912.0,49.0,64.0,62.0,29.98,26.09,55.0,8.2,80.0,48.0,140.0,20.0,0.0,130.0,15.0,2019-09-01
308,72235413927,2019-09-01 23:59:00,32.33667,-90.22139,104.2,"JACKSON HAWKINS FIELD, MS US",SOD,6,536.0,1825.0,70.0,83.0,69.0,30.02,29.67,73.0,4.0,94.0,71.0,40.0,16.0,0.0,50.0,12.0,2019-09-01
309,72341503962,2019-09-01 23:59:00,34.29,-93.06,163.1,"HOT SPRINGS ASOS, AR US",SOD,6,545.0,1839.0,71.0,81.0,73.0,30.05,29.47,74.0,2.5,93.0,69.0,200.0,13.0,,100.0,9.0,2019-09-01
310,72657594960,2019-09-01 23:59:00,45.0622,-93.351,262.4,"MINNEAPOLIS CRYSTAL AIRPORT, MN US",SOD,6,535.0,1851.0,59.0,66.0,79.0,30.07,29.13,61.0,4.9,73.0,59.0,190.0,16.0,0.04,180.0,12.0,2019-09-01
311,72297023129,2019-09-01 23:59:00,33.8116,-118.1463,9.4,"LONG BEACH DAUGHERTY AIRPORT, CA US",SOD,6,526.0,1818.0,64.0,74.0,76.0,29.88,29.83,67.0,5.0,80.0,67.0,190.0,17.0,0.0,180.0,14.0,2019-09-01
312,72295023174,2019-09-01 23:59:00,33.938,-118.3888,29.6,"LOS ANGELES INTERNATIONAL AIRPORT, CA US",SOD,6,527.0,1819.0,65.0,73.0,78.0,29.88,29.54,68.0,5.9,78.0,68.0,270.0,19.0,0.0,270.0,15.0,2019-09-01
313,72657994963,2019-09-01 23:59:00,44.8321,-93.4705,276.5,"MINNEAPOLIS FLYING CLOUD AIRPORT, MN US",SOD,6,536.0,1851.0,59.0,66.0,79.0,30.07,29.05,62.0,5.7,75.0,57.0,200.0,16.0,0.07,210.0,12.0,2019-09-01
314,72252312970,2019-09-01 23:59:00,29.3389,-98.472,174.0,"SAN ANTONIO STINSON MUNICIPAL AIRPORT, TX US",SOD,6,611.0,1856.0,68.0,89.0,56.0,29.95,29.37,74.0,3.6,101.0,76.0,40.0,24.0,0.0,40.0,18.0,2019-09-01
315,72222313899,2019-09-01 23:59:00,30.47806,-87.18694,34.1,"PENSACOLA REGIONAL AIRPORT, FL US",SOD,6,525.0,1812.0,77.0,84.0,84.0,30.0,29.86,78.0,6.3,91.0,77.0,30.0,17.0,,140.0,12.0,2019-09-01
316,74791593718,2019-09-01 23:59:00,33.81619,-78.72048,9.8,"NORTH MYRTLE BEACH, SC US",SOD,6,548.0,1841.0,72.0,80.0,80.0,30.1,30.06,74.0,9.7,86.0,73.0,110.0,27.0,,90.0,20.0,2019-09-01
317,72228693806,2019-09-01 23:59:00,33.2119,-87.6161,45.7,"TUSCALOOSA AIRPORT ASOS, AL US",SOD,6,525.0,1816.0,70.0,82.0,71.0,30.06,29.85,74.0,4.9,93.0,70.0,70.0,19.0,0.0,80.0,15.0,2019-09-01
318,72536614825,2019-09-01 23:59:00,41.01361,-83.66861,243.8,"FINDLAY AIRPORT, OH US",SOD,6,601.0,1908.0,59.0,66.0,80.0,30.11,29.28,62.0,5.9,69.0,62.0,70.0,15.0,0.45,70.0,13.0,2019-09-01
319,91182022521,2019-09-01 23:59:00,21.324,-157.9294,2.1,"HONOLULU INTERNATIONAL AIRPORT, HI US",SOD,6,615.0,1848.0,71.0,86.0,65.0,29.96,29.95,75.0,10.4,92.0,79.0,70.0,27.0,0.03,60.0,21.0,2019-09-01
320,72017553919,2019-09-01 23:59:00,33.6361,-91.7556,88.4,"MONTICELLO MUNICIPAL AIRPORT, AR US",SOD,6,541.0,1833.0,65.0,81.0,63.0,30.05,29.76,71.0,3.2,95.0,67.0,60.0,20.0,0.0,60.0,15.0,2019-09-01
321,72307013786,2019-09-01 23:59:00,36.26056,-76.175,4.0,"ELIZABETH CITY COAST GUARD AIR STATION, NC US",SOD,6,536.0,1833.0,71.0,80.0,77.0,30.18,30.17,74.0,10.1,86.0,73.0,70.0,22.0,0.0,70.0,18.0,2019-09-01
322,72607014606,2019-09-01 23:59:00,44.7978,-68.8185,45.1,"BANGOR INTERNATIONAL AIRPORT, ME US",SOD,6,457.0,1813.0,49.0,60.0,71.0,30.33,30.12,54.0,4.0,72.0,47.0,200.0,17.0,0.0,190.0,14.0,2019-09-01
323,74782053860,2019-09-01 23:59:00,30.3361,-81.5147,12.5,"JACKSONVILLE CRAIG MUNICIPAL AIRPORT, FL US",SOD,6,603.0,1849.0,77.0,84.0,83.0,29.99,29.95,79.0,9.7,89.0,78.0,60.0,28.0,0.41,60.0,21.0,2019-09-01
324,72248453905,2019-09-01 23:59:00,32.54278,-93.745,54.6,"SHREVEPORT DOWNTOWN AIRPORT, LA US",SOD,6,550.0,1840.0,67.0,84.0,60.0,30.02,29.83,73.0,3.3,96.0,72.0,70.0,16.0,0.0,70.0,13.0,2019-09-01
325,72386023169,2019-09-01 23:59:00,36.0719,-115.1634,664.5,"MCCARRAN INTERNATIONAL AIRPORT, NV US",SOD,6,512.0,1808.0,31.0,95.0,11.0,29.8,27.6,61.0,6.7,110.0,79.0,180.0,49.0,,180.0,32.0,2019-09-01
326,72677624036,2019-09-01 23:59:00,47.0492,-109.4578,1263.4,"LEWISTOWN AIRPORT, MT US",SOD,6,537.0,1858.0,51.0,67.0,61.0,29.96,25.81,58.0,9.9,80.0,53.0,90.0,27.0,0.04,110.0,20.0,2019-09-01
327,72407513735,2019-09-01 23:59:00,39.36623,-75.0778,18.3,"MILLVILLE MUNICIPAL AIRPORT, NJ US",SOD,6,528.0,1832.0,59.0,73.0,67.0,30.26,30.17,64.0,6.9,84.0,61.0,120.0,20.0,0.0,120.0,14.0,2019-09-01
328,72267023042,2019-09-01 23:59:00,33.6656,-101.8231,991.8,"LUBBOCK INTERNATIONAL AIRPORT, TX US",SOD,6,621.0,1913.0,60.0,81.0,52.0,29.98,26.78,67.0,6.8,94.0,68.0,40.0,20.0,0.0,50.0,15.0,2019-09-01
329,72309593719,2019-09-01 23:59:00,35.0677,-77.048,5.8,"NEW BERN ASOS, NC US",SOD,6,541.0,1835.0,71.0,79.0,84.0,30.15,30.12,73.0,8.4,86.0,72.0,110.0,21.0,,100.0,16.0,2019-09-01
330,72344593993,2019-09-01 23:59:00,36.0097,-94.1694,381.3,"FAYETTEVILLE DRAKE FIELD, AR US",SOD,6,548.0,1845.0,71.0,77.0,91.0,30.08,28.77,72.0,2.5,85.0,68.0,170.0,19.0,0.18,170.0,15.0,2019-09-01
331,72463523067,2019-09-01 23:59:00,38.04949,-103.51335,1278.3,"LA JUNTA MUNICIPAL AIRPORT, CO US",SOD,6,524.0,1824.0,50.0,80.0,41.0,29.91,25.79,62.0,8.2,101.0,59.0,180.0,26.0,0.0,180.0,18.0,2019-09-01
332,74757093874,2019-09-01 23:59:00,30.4119,-89.0808,12.8,"GULFPORT BILOXI AIRPORT, MS US",SOD,6,533.0,1819.0,74.0,84.0,81.0,29.99,29.95,76.0,4.8,91.0,76.0,100.0,24.0,0.69,100.0,20.0,2019-09-01
333,72443093989,2019-09-01 23:59:00,39.9369,-91.1919,234.4,"QUINCY REGIONAL AIRPORT, IL US",SOD,6,532.0,1836.0,64.0,71.0,82.0,30.09,29.28,66.0,3.5,78.0,64.0,290.0,13.0,0.0,320.0,9.0,2019-09-01
334,70261026411,2019-09-01 23:59:00,64.8039,-147.8761,131.7,"FAIRBANKS INTERNATIONAL AIRPORT, AK US",SOD,6,532.0,2010.0,43.0,57.0,63.0,29.65,29.17,50.0,6.9,70.0,43.0,110.0,21.0,0.0,100.0,16.0,2019-09-01
335,99999940504,2019-09-01 23:59:00,6.9667,158.2167,36.6,"POHNPEI WEATHER SERVICE OFFICE, FM FM",SOD,8,620.0,1835.0,75.0,83.0,82.0,29.82,29.66,77.0,3.6,91.0,74.0,,,0.01,120.0,12.0,2019-09-01
336,72248803996,2019-09-01 23:59:00,32.35,-91.02778,26.2,"TALLULAH VICKSBURG REGIONAL AIRPORT, LA US",SOD,6,539.0,1829.0,69.0,84.0,66.0,30.04,29.93,73.0,3.7,97.0,70.0,40.0,18.0,0.0,30.0,13.0,2019-09-01
337,72542014931,2019-09-01 23:59:00,40.78333,-91.12528,210.9,"BURLINGTON MUNICIPAL AIRPORT, IA US",SOD,6,531.0,1837.0,63.0,69.0,84.0,30.1,29.35,65.0,3.6,76.0,62.0,30.0,16.0,,40.0,12.0,2019-09-01
338,72549994991,2019-09-01 23:59:00,40.6306,-93.9008,345.9,"LAMONI MUNICIPAL AIRPORT, IA US",SOD,6,542.0,1848.0,62.0,68.0,79.0,30.11,28.9,64.0,2.9,79.0,56.0,190.0,13.0,0.0,220.0,10.0,2019-09-01
339,72398093720,2019-09-01 23:59:00,38.34083,-75.51325,14.3,"SALISBURY WICOMICO REGIONAL AIRPORT, MD US",SOD,6,531.0,1832.0,67.0,75.0,78.0,30.24,30.17,69.0,6.9,83.0,67.0,110.0,20.0,0.0,100.0,16.0,2019-09-01
340,72254413958,2019-09-01 23:59:00,30.3208,-97.7604,204.2,"AUSTIN CAMP MABRY, TX US",SOD,6,608.0,1854.0,66.0,88.0,52.0,29.98,29.31,73.0,2.4,99.0,76.0,130.0,21.0,0.0,120.0,14.0,2019-09-01
341,72679824150,2019-09-01 23:59:00,45.6983,-110.4408,1415.2,"LIVINGSTON AIRPORT, MT US",SOD,6,543.0,1900.0,40.0,68.0,40.0,29.92,25.36,54.0,6.8,92.0,44.0,80.0,28.0,0.0,80.0,23.0,2019-09-01
342,74736093042,2019-09-01 23:59:00,36.0167,-102.55,1216.2,"DALHART FAA AIRPORT, TX US",SOD,6,622.0,1918.0,55.0,77.0,50.0,29.99,26.07,64.0,10.9,96.0,58.0,170.0,20.0,0.0,150.0,16.0,2019-09-01
343,72679724132,2019-09-01 23:59:00,45.788,-111.1608,1349.3,"BOZEMAN GALLATIN FIELD AIRPORT, MT US",SOD,6,545.0,1903.0,42.0,69.0,45.0,29.94,25.51,54.0,3.6,90.0,47.0,40.0,17.0,0.0,40.0,14.0,2019-09-01
344,91186022534,2019-09-01 23:59:00,21.1545,-157.0961,135.0,"MOLOKAI KAUNAKAKAI MOLOKAI AIRPORT, HI US",SOD,6,612.0,1844.0,72.0,84.0,71.0,29.98,29.5,75.0,10.8,91.0,77.0,50.0,28.0,0.01,50.0,23.0,2019-09-01
345,72486023154,2019-09-01 23:59:00,39.2952,-114.8466,1908.7,"ELY AIRPORT, NV US",SOD,6,508.0,1810.0,14.0,70.0,14.0,29.91,23.98,46.0,10.4,92.0,47.0,250.0,27.0,0.0,250.0,21.0,2019-09-01
346,72467693073,2019-09-01 23:59:00,39.23,-106.87056,2353.1,"ASPEN PITKIN CO AIRPORT SARDY FIELD, CO US",SOD,6,536.0,1838.0,33.0,69.0,32.0,29.99,22.79,49.0,6.5,87.0,50.0,350.0,25.0,0.0,350.0,16.0,2019-09-01
347,72310613744,2019-09-01 23:59:00,34.18772,-79.73085,44.5,"FLORENCE REGIONAL AIRPORT, SC US",SOD,6,552.0,1845.0,69.0,79.0,82.0,30.11,29.96,72.0,7.2,88.0,69.0,50.0,29.0,0.07,40.0,22.0,2019-09-01
348,72356693950,2019-09-01 23:59:00,34.8822,-95.783,234.7,"MCALESTER REGIONAL AIRPORT, OK US",SOD,6,556.0,1850.0,71.0,81.0,74.0,30.05,29.25,74.0,1.2,92.0,70.0,80.0,10.0,0.0,100.0,6.0,2019-09-01
349,72546514950,2019-09-01 23:59:00,41.1077,-92.4466,256.6,"OTTUMWA INDUSTRIAL AIRPORT, IA US",SOD,6,536.0,1843.0,63.0,68.0,80.0,30.1,29.2,65.0,2.8,79.0,57.0,60.0,12.0,0.0,70.0,9.0,2019-09-01
350,72683094185,2019-09-01 23:59:00,43.595,-118.9564,1261.9,"BURNS MUNICIPAL AIRPORT, OR US",SOD,6,519.0,1831.0,39.0,68.0,38.0,29.93,25.79,53.0,5.9,90.0,46.0,210.0,20.0,0.0,220.0,16.0,2019-09-01
351,72767624013,2019-09-01 23:59:00,48.2552,-101.2733,507.5,"MINOT INTERNATIONAL AIRPORT, ND US",SOD,6,602.0,1927.0,55.0,66.0,75.0,30.05,28.23,59.0,8.5,76.0,55.0,310.0,27.0,,310.0,17.0,2019-09-01
352,72427303804,2019-09-01 23:59:00,39.3395,-81.4438,253.3,"PARKERSBURG AIRPORT, WV US",SOD,6,554.0,1857.0,64.0,76.0,75.0,30.15,29.25,68.0,4.4,87.0,64.0,190.0,24.0,0.17,210.0,18.0,2019-09-01
353,72341813977,2019-09-01 23:59:00,33.456,-93.98776,110.0,"TEXARKANA WEBB FIELD, AR US",SOD,6,550.0,1842.0,67.0,82.0,65.0,30.03,29.62,72.0,3.1,95.0,69.0,90.0,13.0,0.0,50.0,9.0,2019-09-01
354,72462593005,2019-09-01 23:59:00,37.14306,-107.76028,2033.0,"DURANGO LA PLATA CO AIRPORT, CO US",SOD,6,542.0,1840.0,40.0,71.0,32.0,30.02,23.69,54.0,5.5,89.0,52.0,120.0,29.0,0.0,130.0,21.0,2019-09-01
355,72418013781,2019-09-01 23:59:00,39.6744,-75.60567,24.1,"WILMINGTON NEW CASTLE CO AIRPORT, DE US",SOD,6,530.0,1834.0,61.0,74.0,68.0,30.26,30.19,65.0,8.5,82.0,66.0,160.0,22.0,0.0,170.0,17.0,2019-09-01
356,72591024216,2019-09-01 23:59:00,40.1519,-122.2536,107.6,"RED BLUFF MUNICIPAL AIRPORT, CA US",SOD,6,536.0,1841.0,49.0,81.0,35.0,29.87,29.5,62.0,5.8,98.0,64.0,140.0,21.0,0.0,140.0,17.0,2019-09-01
357,72278023183,2019-09-01 23:59:00,33.4277,-112.0038,337.4,"PHOENIX AIRPORT, AZ US",SOD,6,602.0,1853.0,62.0,97.0,35.0,29.81,28.71,73.0,8.1,108.0,86.0,70.0,51.0,,70.0,43.0,2019-09-01
358,78535011630,2019-09-01 23:59:00,18.2552,-65.6411,10.1,"ROOSEVELT ROADS, PR US",SOD,6,608.0,1837.0,76.0,83.0,81.0,29.96,29.91,78.0,3.8,89.0,77.0,100.0,14.0,0.0,120.0,10.0,2019-09-01
359,72354503965,2019-09-01 23:59:00,36.1624,-97.0894,299.9,"STILLWATER REGIONAL AIRPORT, OK US",SOD,6,600.0,1856.0,69.0,79.0,73.0,30.04,29.02,72.0,3.5,90.0,68.0,160.0,13.0,0.0,150.0,12.0,2019-09-01
360,72263023034,2019-09-01 23:59:00,31.3516,-100.495,584.0,"SAN ANGELO MATHIS FIELD AIRPORT, TX US",SOD,6,618.0,1906.0,62.0,84.0,53.0,29.99,28.07,69.0,4.5,99.0,68.0,80.0,27.0,0.0,90.0,21.0,2019-09-01
361,72204012838,2019-09-01 23:59:00,28.1011,-80.6439,8.2,"MELBOURNE INTERNATIONAL AIRPORT, FL US",SOD,6,601.0,1844.0,77.0,86.0,73.0,29.9,29.88,79.0,14.3,91.0,80.0,20.0,35.0,0.09,30.0,26.0,2019-09-01
362,72553394957,2019-09-01 23:59:00,40.08028,-95.59194,298.7,"FALLS CITY BRENNER FIELD, NE US",SOD,6,550.0,1854.0,64.0,69.0,85.0,30.09,29.05,66.0,4.0,80.0,58.0,170.0,17.0,0.0,180.0,10.0,2019-09-01
363,72254203999,2019-09-01 23:59:00,30.7406,-98.2354,392.6,"BURNET MUNICIPAL AIRPORT, TX US",SOD,6,609.0,1856.0,68.0,82.0,64.0,30.02,28.7,72.0,3.5,93.0,71.0,70.0,35.0,0.84,70.0,25.0,2019-09-01
364,72774024135,2019-09-01 23:59:00,45.9647,-112.5006,1678.2,"BUTTE BERT MOONEY AIRPORT, MT US",SOD,6,551.0,1909.0,40.0,67.0,44.0,29.95,24.57,52.0,4.9,88.0,46.0,130.0,19.0,0.0,140.0,14.0,2019-09-01
365,72787094119,2019-09-01 23:59:00,47.9742,-117.4292,667.8,"DEER PARK AIRPORT, WA US",SOD,6,508.0,1831.0,48.0,67.0,56.0,29.92,27.63,56.0,4.6,87.0,47.0,220.0,22.0,0.0,230.0,17.0,2019-09-01
366,72306013722,2019-09-01 23:59:00,35.8923,-78.7819,126.8,"RALEIGH AIRPORT, NC US",SOD,6,547.0,1843.0,65.0,75.0,74.0,30.16,29.71,69.0,5.6,86.0,63.0,100.0,19.0,0.0,80.0,14.0,2019-09-01
367,72582524121,2019-09-01 23:59:00,40.8288,-115.7886,1533.1,"ELKO REGIONAL AIRPORT, NV US",SOD,6,510.0,1816.0,30.0,70.0,26.0,29.95,24.99,50.0,4.1,97.0,43.0,270.0,24.0,0.0,280.0,18.0,2019-09-01
368,72228713871,2019-09-01 23:59:00,33.5872,-85.8556,181.1,"ANNISTON METROPOLITAN AIRPORT, AL US",SOD,6,517.0,1809.0,70.0,79.0,78.0,30.07,29.44,72.0,4.0,88.0,69.0,120.0,20.0,,130.0,15.0,2019-09-01
369,72399014711,2019-09-01 23:59:00,40.1962,-76.7724,95.1,"MIDDLETOWN HARRISBURG INTERNATIONAL AIRPORT, PA US",SOD,6,534.0,1839.0,58.0,74.0,61.0,30.25,29.92,63.0,5.4,82.0,65.0,150.0,20.0,0.0,140.0,14.0,2019-09-01
370,72287493134,2019-09-01 23:59:00,34.0236,-118.2911,54.6,"LOS ANGELES DOWNTOWN USC, CA US",SOD,6,527.0,1819.0,65.0,77.0,69.0,29.86,29.67,69.0,1.1,85.0,68.0,280.0,12.0,0.0,270.0,8.0,2019-09-01
