,station,fecha,latitude,longitude,elevation,name,report_type,source,sunrise,sunset,dailyaveragedewpointtemperature,dailyaveragedrybulbtemperature,dailyaveragerelativehumidity,dailyaveragesealevelpressure,dailyaveragestationpressure,dailyaveragewetbulbtemperature,dailyaveragewindspeed,dailymaximumdrybulbtemperature,dailyminimumdrybulbtemperature,dailypeakwinddirection,dailypeakwindspeed,dailyprecipitation,dailysustainedwinddirection,dailysustainedwindspeed,fecha_corta
371,72658414927,2019-09-01 23:59:00,44.9322,-93.0558,213.4,"ST. PAUL DOWNTOWN AIRPORT, MN US",SOD,6,534.0,1850.0,59.0,66.0,80.0,30.08,29.31,62.0,5.1,75.0,57.0,240.0,15.0,0.14,250.0,12.0,2019-09-01
372,72537514822,2019-09-01 23:59:00,42.40917,-83.01,190.8,"DETROIT CITY AIRPORT, MI US",SOD,6,557.0,1907.0,59.0,66.0,84.0,30.17,29.51,61.0,4.0,70.0,61.0,90.0,14.0,0.17,90.0,10.0,2019-09-01
373,74768013939,2019-09-01 23:59:00,33.4825,-90.98528,39.0,"GREENVILLE ASOS, MS US",SOD,6,538.0,1830.0,68.0,79.0,71.0,30.06,29.9,72.0,4.1,93.0,65.0,20.0,15.0,0.0,30.0,12.0,2019-09-01
374,72781024243,2019-09-01 23:59:00,46.5683,-120.5428,324.3,"YAKIMA AIRPORT, WA US",SOD,6,522.0,1841.0,50.0,72.0,51.0,29.9,28.78,60.0,7.4,88.0,55.0,160.0,29.0,0.0,190.0,22.0,2019-09-01
375,72323513896,2019-09-01 23:59:00,34.7441,-87.5997,164.6,"MUSCLE SHOALS AIRPORT, AL US",SOD,6,523.0,1817.0,67.0,80.0,69.0,30.07,29.49,71.0,1.7,94.0,66.0,170.0,12.0,0.0,80.0,10.0,2019-09-01
376,72505394728,2019-09-01 23:59:00,40.77898,-73.96925,42.7,"NY CITY CENTRAL PARK, NY US",SOD,6,523.0,1829.0,57.0,71.0,62.0,30.3,30.15,62.0,4.4,78.0,63.0,160.0,15.0,0.0,50.0,12.0,2019-09-01
377,72244012918,2019-09-01 23:59:00,29.63806,-95.28194,13.4,"HOUSTON WILLIAM P HOBBY AIRPORT, TX US",SOD,6,558.0,1844.0,71.0,88.0,61.0,29.99,29.93,76.0,6.6,96.0,79.0,50.0,20.0,0.0,90.0,15.0,2019-09-01
378,72564524022,2019-09-01 23:59:00,41.3167,-105.6833,2214.7,"LARAMIE AIRPORT, WY US",SOD,6,529.0,1836.0,29.0,68.0,33.0,29.95,23.15,49.0,11.6,88.0,47.0,270.0,35.0,0.0,280.0,28.0,2019-09-01
379,99999940710,2019-09-01 23:59:00,7.06497,171.27203,3.0,"MAJURO WBAS AIRPORT, MH RM",SOD,8,628.0,1843.0,74.0,85.0,70.0,29.82,29.81,77.0,5.6,88.0,82.0,,,0.0,100.0,8.0,2019-09-01
380,72349513987,2019-09-01 23:59:00,37.15221,-94.49527,296.3,"JOPLIN REGIONAL AIRPORT, MO US",SOD,6,548.0,1847.0,68.0,76.0,83.0,30.09,29.05,70.0,3.6,85.0,66.0,10.0,13.0,0.0,60.0,8.0,2019-09-01
381,72226813839,2019-09-01 23:59:00,31.3167,-85.45,114.0,"DOTHAN REGIONAL AIRPORT, AL US",SOD,6,518.0,1806.0,72.0,83.0,77.0,30.05,29.7,75.0,6.1,91.0,74.0,40.0,21.0,0.0,40.0,15.0,2019-09-01
382,72319093846,2019-09-01 23:59:00,34.4977,-82.7097,231.6,"ANDERSON FAA AIRPORT, SC US",SOD,6,604.0,1857.0,63.0,80.0,61.0,30.11,29.31,69.0,6.4,89.0,71.0,70.0,20.0,0.0,60.0,16.0,2019-09-01
383,72574424027,2019-09-01 23:59:00,41.59466,-109.05296,2055.0,"ROCK SPRINGS AIRPORT, WY US",SOD,6,542.0,1850.0,26.0,73.0,19.0,29.99,23.59,49.0,7.3,89.0,57.0,290.0,31.0,0.0,290.0,22.0,2019-09-01
384,72225593842,2019-09-01 23:59:00,32.5161,-84.9422,119.5,"COLUMBUS METROPOLITAN AIRPORT, GA US",SOD,6,614.0,1905.0,73.0,81.0,89.0,30.06,29.65,74.0,5.0,88.0,74.0,100.0,27.0,0.42,120.0,20.0,2019-09-01
385,72492023237,2019-09-01 23:59:00,37.8891,-121.2258,7.9,"STOCKTON METROPOLITAN AIRPORT, CA US",SOD,6,535.0,1834.0,50.0,81.0,37.0,29.87,29.83,63.0,5.8,101.0,61.0,300.0,19.0,0.0,300.0,15.0,2019-09-01
386,78543011640,2019-09-01 23:59:00,18.3363,-64.98,6.1,"CYRIL E. KING AIRPORT, VI US",SOD,6,605.0,1834.0,75.0,84.0,77.0,29.94,29.93,78.0,6.3,88.0,79.0,120.0,15.0,0.0,140.0,12.0,2019-09-01
387,72244813972,2019-09-01 23:59:00,32.35417,-95.4025,165.8,"TYLER POUNDS FIELD, TX US",SOD,6,556.0,1846.0,66.0,86.0,58.0,30.01,29.44,72.0,3.9,98.0,73.0,80.0,18.0,0.0,70.0,14.0,2019-09-01
388,70259026523,2019-09-01 23:59:00,60.5797,-151.2391,27.7,"KENAI AIRPORT, AK US",SOD,6,558.0,2010.0,49.0,61.0,69.0,29.64,29.55,54.0,6.9,69.0,52.0,110.0,28.0,0.01,110.0,17.0,2019-09-01
389,74739013961,2019-09-01 23:59:00,32.81917,-97.36139,209.4,"FORT WORTH MEACHAM FIELD, TX US",SOD,6,604.0,1854.0,68.0,83.0,63.0,30.01,29.27,73.0,4.6,94.0,71.0,100.0,14.0,0.0,110.0,10.0,2019-09-01
390,72453013969,2019-09-01 23:59:00,36.73667,-97.10194,304.8,"PONCA CITY MUNICIPAL AIRPORT, OK US",SOD,6,559.0,1857.0,69.0,77.0,79.0,30.06,29.02,71.0,4.0,88.0,65.0,130.0,12.0,0.0,130.0,9.0,2019-09-01
391,72494023234,2019-09-01 23:59:00,37.6197,-122.3647,2.4,"SAN FRANCISCO INTERNATIONAL AIRPORT, CA US",SOD,6,539.0,1839.0,57.0,69.0,69.0,29.91,29.89,62.0,14.2,77.0,61.0,280.0,36.0,0.0,280.0,30.0,2019-09-01
392,72247003901,2019-09-01 23:59:00,32.38472,-94.71167,111.3,"LONGVIEW E TEXAS REGIONAL AIRPORT, TX US",SOD,6,554.0,1843.0,69.0,85.0,66.0,30.0,29.62,74.0,2.7,97.0,72.0,90.0,17.0,0.0,60.0,13.0,2019-09-01
393,72265023023,2019-09-01 23:59:00,31.9475,-102.2086,872.3,"MIDLAND INTERNATIONAL AIRPORT, TX US",SOD,6,624.0,1913.0,61.0,82.0,53.0,29.97,27.14,68.0,6.2,94.0,69.0,150.0,23.0,0.0,160.0,20.0,2019-09-01
394,72467494050,2019-09-01 23:59:00,40.04417,-107.88861,1940.4,"MEEKER AIRPORT, CO US",SOD,6,539.0,1843.0,35.0,70.0,34.0,29.99,23.9,51.0,5.4,92.0,47.0,230.0,24.0,0.0,290.0,17.0,2019-09-01
395,72455503936,2019-09-01 23:59:00,39.1346,-96.6788,321.9,"MANHATTAN ASOS, KS US",SOD,6,555.0,1858.0,66.0,74.0,81.0,30.08,28.95,68.0,2.6,85.0,62.0,140.0,14.0,0.0,150.0,10.0,2019-09-01
396,72410613728,2019-09-01 23:59:00,36.5729,-79.3351,174.0,"DANVILLE REGIONAL AIRPORT, VA US",SOD,6,548.0,1846.0,63.0,75.0,72.0,30.16,29.55,67.0,3.6,87.0,63.0,60.0,16.0,0.0,60.0,13.0,2019-09-01
397,72669024057,2019-09-01 23:59:00,41.8,-107.2,2053.1,"RAWLINS AIRPORT, WY US",SOD,6,534.0,1842.0,26.0,69.0,23.0,29.96,23.58,48.0,8.4,90.0,47.0,280.0,36.0,0.0,260.0,24.0,2019-09-01
398,72767094014,2019-09-01 23:59:00,48.1738,-103.6366,579.7,"WILLISTON SLOULIN FIELD, ND US",SOD,6,612.0,1936.0,54.0,66.0,67.0,30.04,28.04,59.0,7.9,81.0,50.0,60.0,24.0,0.0,50.0,16.0,2019-09-01
399,74783012849,2019-09-01 23:59:00,26.07875,-80.16217,3.4,"FORT LAUDERDALE INTERNATIONAL AIRPORT, FL US",SOD,6,601.0,1840.0,75.0,85.0,76.0,29.85,29.85,78.0,7.7,92.0,78.0,330.0,23.0,0.05,330.0,17.0,2019-09-01
400,72268023009,2019-09-01 23:59:00,33.3075,-104.5083,1112.2,"ROSWELL INDUSTRIAL AIR PARK, NM US",SOD,6,532.0,1823.0,54.0,85.0,42.0,29.94,26.36,64.0,7.2,96.0,73.0,80.0,22.0,,90.0,16.0,2019-09-01
401,72593023233,2019-09-01 23:59:00,36.6636,-121.6081,22.6,"SALINAS AIRPORT, CA US",SOD,6,537.0,1835.0,57.0,70.0,67.0,29.93,29.82,62.0,6.8,83.0,57.0,320.0,21.0,0.0,310.0,17.0,2019-09-01
402,72782594239,2019-09-01 23:59:00,47.3977,-120.2013,374.6,"WENATCHEE PANGBORN MEMORIAL AIRPORT, WA US",SOD,6,519.0,1841.0,48.0,75.0,41.0,29.88,28.59,59.0,8.7,86.0,64.0,300.0,25.0,0.0,290.0,21.0,2019-09-01
403,72576394053,2019-09-01 23:59:00,42.0613,-104.1584,1279.9,"TORRINGTON MUNICIPAL AIRPORT, WY US",SOD,6,522.0,1831.0,57.0,79.0,65.0,29.9,25.75,64.0,7.2,97.0,60.0,300.0,24.0,0.0,300.0,20.0,2019-09-01
404,72495593227,2019-09-01 23:59:00,38.2102,-122.2847,4.3,"NAPA CO AIRPORT, CA US",SOD,6,539.0,1839.0,59.0,70.0,71.0,29.87,29.83,63.0,6.5,86.0,54.0,200.0,18.0,0.0,200.0,16.0,2019-09-01
405,70362025335,2019-09-01 23:59:00,59.4556,-135.3239,6.1,"SKAGWAY AIRPORT, AK US",SOD,6,458.0,1904.0,45.0,58.0,65.0,29.96,29.91,51.0,7.5,65.0,50.0,210.0,26.0,0.0,210.0,20.0,2019-09-01
406,70272526491,2019-09-01 23:59:00,61.17806,-149.96638,27.4,"ANCHORAGE LAKE HOOD SEA PLANE BASE, AK US",SOD,6,552.0,2007.0,50.0,61.0,72.0,29.69,29.55,54.0,6.9,69.0,53.0,180.0,29.0,0.03,180.0,18.0,2019-09-01
407,72352603932,2019-09-01 23:59:00,35.3568,-99.2042,585.8,"CLINTON SHERMAN AIRPORT, OK US",SOD,6,609.0,1904.0,69.0,80.0,75.0,30.04,28.04,72.0,9.2,90.0,69.0,120.0,21.0,0.0,120.0,16.0,2019-09-01
408,74230024037,2019-09-01 23:59:00,46.4266,-105.8825,799.8,"MILES CITY AIRPORT, MT US",SOD,6,523.0,1843.0,55.0,71.0,62.0,29.95,27.24,61.0,10.7,87.0,55.0,30.0,28.0,,60.0,22.0,2019-09-01
409,72340313963,2019-09-01 23:59:00,34.7273,-92.2389,78.6,"LITTLE ROCK AIRPORT ADAMS FIELD, AR US",SOD,6,542.0,1836.0,70.0,81.0,73.0,30.06,29.78,74.0,2.3,92.0,70.0,100.0,13.0,0.0,100.0,10.0,2019-09-01
410,72353753913,2019-09-01 23:59:00,35.8517,-97.4142,325.5,"GUTHRIE MUNICIPAL AIRPORT, OK US",SOD,6,601.0,1857.0,69.0,79.0,77.0,30.06,28.94,72.0,3.8,89.0,68.0,130.0,19.0,0.0,140.0,10.0,2019-09-01
411,72252612947,2019-09-01 23:59:00,28.45667,-99.21833,145.1,"COTULLA LA SALLE CO AIRPORT, TX US",SOD,6,615.0,1858.0,65.0,88.0,51.0,29.96,29.47,73.0,6.4,100.0,75.0,140.0,21.0,0.0,150.0,16.0,2019-09-01
412,72505004781,2019-09-01 23:59:00,40.79388,-73.10189,25.6,"ISLIP LI MACARTHUR AIRPORT, NY US",SOD,6,519.0,1825.0,58.0,68.0,72.0,30.3,30.19,62.0,8.6,76.0,59.0,130.0,22.0,0.0,120.0,17.0,2019-09-01
413,78526011641,2019-09-01 23:59:00,18.4325,-66.0108,2.7,"SAN JUAN L M MARIN INTERNATIONAL AIRPORT, PR US",SOD,6,609.0,1838.0,75.0,82.0,80.0,29.94,29.93,77.0,5.5,87.0,77.0,160.0,24.0,1.37,70.0,16.0,2019-09-01
414,72274023160,2019-09-01 23:59:00,32.1313,-110.9552,776.9,"TUCSON INTERNATIONAL AIRPORT, AZ US",SOD,6,559.0,1848.0,61.0,90.0,47.0,29.87,27.35,70.0,8.4,104.0,75.0,200.0,31.0,0.02,180.0,23.0,2019-09-01
415,72357503950,2019-09-01 23:59:00,34.5584,-98.4172,325.8,"LAWTON MUNICIPAL AIRPORT, OK US",SOD,6,607.0,1900.0,72.0,82.0,75.0,30.03,28.89,74.0,5.4,92.0,72.0,80.0,20.0,0.0,110.0,13.0,2019-09-01
416,91190022516,2019-09-01 23:59:00,20.89972,-156.4286,15.5,"KAHULUI AIRPORT, HI US",SOD,6,609.0,1842.0,71.0,85.0,69.0,29.97,29.9,75.0,15.1,95.0,74.0,40.0,37.0,,40.0,31.0,2019-09-01
417,74787012834,2019-09-01 23:59:00,29.1828,-81.0483,9.4,"DAYTONA BEACH INTERNATIONAL AIRPORT, FL US",SOD,6,602.0,1846.0,77.0,84.0,81.0,29.94,29.91,79.0,12.3,89.0,78.0,90.0,29.0,0.29,60.0,24.0,2019-09-01
418,78551011624,2019-09-01 23:59:00,17.6997,-64.8125,18.6,"HENRY E. ROHLSEN AIRPORT, VI US",SOD,6,605.0,1833.0,74.0,82.0,79.0,29.95,29.88,76.0,6.4,88.0,75.0,110.0,17.0,0.0,100.0,13.0,2019-09-01
419,72396593209,2019-09-01 23:59:00,35.6697,-120.6283,246.9,"PASO ROBLES MUNICIPAL AIRPORT, CA US",SOD,6,534.0,1830.0,48.0,82.0,38.0,29.87,29.02,61.0,5.3,106.0,57.0,200.0,23.0,0.0,210.0,18.0,2019-09-01
420,72259793985,2019-09-01 23:59:00,32.7816,-98.0602,283.5,"MINERAL WELLS AIRPORT, TX US",SOD,6,607.0,1857.0,69.0,82.0,69.0,30.0,29.0,73.0,4.6,93.0,71.0,60.0,13.0,0.0,110.0,10.0,2019-09-01
421,72203812897,2019-09-01 23:59:00,26.155,-81.7752,2.7,"NAPLES MUNICIPAL AIRPORT, FL US",SOD,6,607.0,1847.0,77.0,86.0,80.0,29.88,29.87,79.0,5.8,94.0,77.0,120.0,28.0,0.26,90.0,16.0,2019-09-01
422,72688624130,2019-09-01 23:59:00,44.8428,-117.8086,1024.4,"BAKER CITY AIRPORT, OR US",SOD,6,513.0,1828.0,50.0,74.0,48.0,29.92,26.52,59.0,5.1,92.0,55.0,330.0,19.0,0.0,340.0,15.0,2019-09-01
423,99999912884,2019-09-01 23:59:00,29.333,-89.4075,0.9,"BOOTHVILLE ASOS, LA US",SOD,6,535.0,1820.0,76.0,83.0,78.0,29.98,29.97,78.0,9.4,86.0,79.0,80.0,25.0,,60.0,18.0,2019-09-01
424,72466093037,2019-09-01 23:59:00,38.81,-104.6884,1884.0,"COLORADO SPRINGS MUNICIPAL AIRPORT, CO US",SOD,6,528.0,1829.0,47.0,75.0,46.0,29.98,24.09,58.0,6.2,95.0,54.0,50.0,52.0,0.07,40.0,35.0,2019-09-01
425,72586724133,2019-09-01 23:59:00,42.5416,-113.7661,1266.1,"BURLEY MUNICIPAL AIRPORT, ID US",SOD,6,600.0,1910.0,44.0,72.0,46.0,29.89,25.77,56.0,2.8,94.0,49.0,330.0,12.0,0.0,210.0,8.0,2019-09-01
426,72258013960,2019-09-01 23:59:00,32.8519,-96.8555,134.1,"DALLAS FAA AIRPORT, TX US",SOD,6,602.0,1852.0,69.0,85.0,60.0,30.01,29.51,74.0,3.2,97.0,73.0,80.0,14.0,0.0,90.0,10.0,2019-09-01
427,72370093167,2019-09-01 23:59:00,35.2577,-113.933,1042.4,"KINGMAN AIRPORT, AZ US",SOD,6,608.0,1903.0,47.0,88.0,25.0,29.82,26.51,63.0,9.8,103.0,72.0,140.0,38.0,,130.0,33.0,2019-09-01
428,72770024138,2019-09-01 23:59:00,45.2575,-112.5544,1585.0,"DILLON AIRPORT, MT US",SOD,6,552.0,1908.0,33.0,71.0,31.0,29.91,24.81,51.0,7.3,91.0,50.0,210.0,25.0,0.0,200.0,18.0,2019-09-01
429,72392523190,2019-09-01 23:59:00,34.4258,-119.8425,2.7,"SANTA BARBARA MUNICIPAL AIRPORT, CA US",SOD,6,532.0,1826.0,61.0,67.0,85.0,29.88,29.84,63.0,5.1,75.0,58.0,260.0,17.0,0.0,260.0,15.0,2019-09-01
430,70274025331,2019-09-01 23:59:00,61.5961,-149.0916,70.1,"PALMER AIRPORT, AK US",SOD,6,547.0,2004.0,45.0,61.0,57.0,29.69,29.45,52.0,11.9,69.0,53.0,140.0,34.0,0.01,130.0,25.0,2019-09-01
431,72698824219,2019-09-01 23:59:00,45.6194,-121.1661,71.6,"DALLESPORT AIRPORT, WA US",SOD,6,526.0,1843.0,55.0,76.0,50.0,29.92,29.7,63.0,10.5,87.0,64.0,290.0,32.0,0.0,300.0,25.0,2019-09-01
432,72492723285,2019-09-01 23:59:00,37.6927,-121.8144,119.8,"LIVERMORE MUNICIPAL AIRPORT, CA US",SOD,6,537.0,1837.0,52.0,77.0,47.0,29.89,29.47,62.0,6.2,96.0,58.0,270.0,19.0,0.0,260.0,16.0,2019-09-01
433,72352803981,2019-09-01 23:59:00,34.34444,-98.98306,382.5,"FREDERICK MUNICIPAL AIRPORT, OK US",SOD,6,609.0,1902.0,70.0,85.0,67.0,29.98,28.69,74.0,8.8,98.0,72.0,130.0,23.0,0.0,120.0,17.0,2019-09-01
434,74641013975,2019-09-01 23:59:00,36.2967,-99.7689,667.8,"GAGE AIRPORT, OK US",SOD,6,610.0,1907.0,66.0,82.0,64.0,30.02,27.78,71.0,9.1,95.0,68.0,130.0,24.0,0.0,140.0,20.0,2019-09-01
435,72464523070,2019-09-01 23:59:00,37.2622,-104.3378,1749.9,"TRINIDAD AIRPORT, CO US",SOD,6,528.0,1826.0,44.0,76.0,35.0,29.96,24.47,58.0,10.4,95.0,57.0,210.0,35.0,0.0,240.0,24.0,2019-09-01
436,72476793069,2019-09-01 23:59:00,37.30694,-108.62639,1801.4,"CORTEZ MONTEZUMA CO AIRPORT, CO US",SOD,6,545.0,1844.0,39.0,71.0,36.0,30.0,24.31,53.0,5.3,95.0,46.0,290.0,21.0,0.0,200.0,15.0,2019-09-01
437,72374023194,2019-09-01 23:59:00,35.0281,-110.7208,1489.3,"WINSLOW AIRPORT, AZ US",SOD,6,555.0,1850.0,43.0,86.0,27.0,29.89,25.19,61.0,10.6,101.0,70.0,150.0,41.0,,140.0,33.0,2019-09-01
438,72482893241,2019-09-01 23:59:00,38.3775,-121.9575,33.2,"VACAVILLE NUT TREE AIRPORT, CA US",SOD,6,537.0,1838.0,53.0,78.0,47.0,29.87,29.75,63.0,2.5,99.0,56.0,210.0,15.0,0.0,210.0,12.0,2019-09-01
439,72790024141,2019-09-01 23:59:00,47.3078,-119.5154,381.6,"EPHRATA AIRPORT, WA US",SOD,6,517.0,1838.0,48.0,75.0,38.0,29.87,28.56,60.0,8.6,89.0,60.0,310.0,27.0,0.0,180.0,18.0,2019-09-01
440,72475593129,2019-09-01 23:59:00,37.7086,-113.0944,1702.6,"CEDAR CITY AIRPORT, UT US",SOD,6,602.0,1902.0,28.0,73.0,19.0,29.94,24.55,52.0,6.7,95.0,51.0,230.0,28.0,0.0,230.0,17.0,2019-09-01
441,72352593986,2019-09-01 23:59:00,34.9894,-99.0525,474.3,"HOBART MUNICIPAL AIRPORT, OK US",SOD,6,609.0,1903.0,66.0,82.0,55.0,29.98,28.42,73.0,6.9,94.0,70.0,,2237.0,0.0,90.0,12.0,2019-09-01
442,72366023007,2019-09-01 23:59:00,34.4272,-100.2831,594.7,"CHILDRESS MUNICIPAL AIRPORT, TX US",SOD,6,614.0,1908.0,68.0,84.0,63.0,30.01,28.02,73.0,4.7,95.0,72.0,140.0,19.0,,140.0,13.0,2019-09-01
443,72480023157,2019-09-01 23:59:00,37.3711,-118.358,1250.3,"BISHOP AIRPORT, CA US",SOD,6,524.0,1822.0,29.0,77.0,20.0,29.88,25.81,53.0,6.4,101.0,52.0,160.0,19.0,0.0,160.0,15.0,2019-09-01
444,72585093228,2019-09-01 23:59:00,37.6542,-122.115,13.1,"HAYWARD AIR TERMINAL, CA US",SOD,6,538.0,1838.0,59.0,71.0,68.0,29.94,29.86,63.0,5.5,80.0,61.0,280.0,18.0,0.0,280.0,15.0,2019-09-01
445,70341025507,2019-09-01 23:59:00,59.642,-151.4908,19.5,"HOMER AIRPORT, AK US",SOD,6,602.0,2009.0,50.0,60.0,70.0,29.63,29.56,55.0,8.8,65.0,54.0,130.0,33.0,0.01,140.0,21.0,2019-09-01
446,72483893205,2019-09-01 23:59:00,39.1019,-121.5677,18.9,"MARYSVILLE YUBA CO AIRPORT, CA US",SOD,6,535.0,1837.0,54.0,80.0,44.0,29.88,29.8,64.0,2.3,98.0,61.0,190.0,14.0,0.0,200.0,10.0,2019-09-01
447,72666524062,2019-09-01 23:59:00,43.96583,-107.95083,1271.6,"WORLAND MUNICIPAL AIRPORT, WY US",SOD,6,535.0,1848.0,40.0,72.0,37.0,29.91,25.72,54.0,4.4,95.0,48.0,40.0,13.0,0.0,100.0,10.0,2019-09-01
448,72362723081,2019-09-01 23:59:00,35.5144,-108.794,1972.4,"GALLUP MUNICIPAL AIRPORT, NM US",SOD,6,547.0,1843.0,42.0,77.0,30.0,29.71,23.87,56.0,7.9,93.0,61.0,230.0,34.0,,230.0,24.0,2019-09-01
449,72476593013,2019-09-01 23:59:00,38.50583,-107.89889,1743.5,"MONTROSE REGIONAL AIRPORT, CO US",SOD,6,541.0,1842.0,37.0,76.0,28.0,29.96,24.45,54.0,6.0,94.0,57.0,140.0,18.0,0.0,150.0,14.0,2019-09-01
450,72692024230,2019-09-01 23:59:00,44.2558,-121.1392,927.5,"REDMOND AIRPORT, OR US",SOD,6,527.0,1841.0,48.0,70.0,49.0,29.94,26.82,57.0,6.6,90.0,49.0,360.0,23.0,0.0,310.0,18.0,2019-09-01
451,72483023232,2019-09-01 23:59:00,38.5069,-121.495,4.6,"SACRAMENTO EXECUTIVE AIRPORT, CA US",SOD,6,535.0,1836.0,53.0,81.0,45.0,29.86,29.83,64.0,4.5,98.0,63.0,240.0,14.0,0.0,230.0,13.0,2019-09-01
452,72571703016,2019-09-01 23:59:00,39.52778,-107.71972,1683.1,"RIFLE GARFIELD CO AIRPORT, CO US",SOD,6,539.0,1842.0,34.0,75.0,27.0,29.97,24.62,53.0,5.4,98.0,52.0,280.0,27.0,0.0,250.0,20.0,2019-09-01
453,72495023254,2019-09-01 23:59:00,37.9917,-122.055,5.5,"CONCORD BUCHANAN FIELD, CA US",SOD,6,538.0,1838.0,52.0,80.0,41.0,29.85,29.82,64.0,7.7,96.0,64.0,320.0,27.0,0.0,320.0,16.0,2019-09-01
454,72494523293,2019-09-01 23:59:00,37.3591,-121.924,15.5,"SAN JOSE INTERNATIONAL AIRPORT, CA US",SOD,6,538.0,1837.0,57.0,76.0,59.0,29.91,29.85,64.0,6.3,89.0,62.0,340.0,21.0,0.0,330.0,17.0,2019-09-01
455,72580524172,2019-09-01 23:59:00,40.0681,-118.5692,1189.3,"LOVELOCK DERBY FIELD AIRPORT, NV US",SOD,6,522.0,1826.0,31.0,73.0,24.0,29.92,26.04,52.0,6.1,97.0,49.0,180.0,19.0,0.0,190.0,15.0,2019-09-01
456,72485523153,2019-09-01 23:59:00,38.0511,-117.0902,1644.4,"TONOPAH AIRPORT, NV US",SOD,6,518.0,1818.0,17.0,77.0,12.0,29.92,24.7,49.0,8.5,96.0,57.0,210.0,28.0,0.0,200.0,23.0,2019-09-01
457,72265623040,2019-09-01 23:59:00,31.7801,-103.2018,855.6,"WINK FAA AIRPORT, TX US",SOD,6,628.0,1917.0,58.0,83.0,47.0,29.95,27.15,66.0,7.6,96.0,69.0,80.0,40.0,,90.0,30.0,2019-09-01
458,72268793033,2019-09-01 23:59:00,32.3335,-104.258,985.1,"CAVERN CITY AIRPORT, NM US",SOD,6,532.0,1822.0,55.0,82.0,42.0,29.94,26.74,65.0,6.1,96.0,67.0,80.0,38.0,0.0,70.0,32.0,2019-09-01
459,72272093026,2019-09-01 23:59:00,31.4583,-109.6061,1251.2,"DOUGLAS BISBEE INTERNATIONAL AIRPORT, AZ US",SOD,6,554.0,1842.0,54.0,79.0,48.0,29.91,25.92,64.0,6.7,95.0,63.0,130.0,24.0,0.0,140.0,20.0,2019-09-01
460,72477693075,2019-09-01 23:59:00,38.75,-109.76278,1389.9,"MOAB CANYONLAND AIRPORT, UT US",SOD,6,548.0,1850.0,26.0,81.0,14.0,29.86,25.43,54.0,4.5,101.0,60.0,250.0,23.0,0.0,230.0,16.0,2019-09-01
461,72492623258,2019-09-01 23:59:00,37.6241,-120.9505,22.3,"MODESTO CITY CO AIRPORT, CA US",SOD,6,534.0,1833.0,51.0,80.0,36.0,29.86,29.75,64.0,6.1,99.0,61.0,310.0,19.0,0.0,330.0,15.0,2019-09-01
462,72381523161,2019-09-01 23:59:00,34.8536,-116.7858,584.3,"BARSTOW DAGGETT AIRPORT, CA US",SOD,6,520.0,1814.0,42.0,93.0,19.0,29.81,27.88,63.0,8.8,110.0,76.0,100.0,45.0,0.0,100.0,38.0,2019-09-01
463,72381603159,2019-09-01 23:59:00,34.7411,-118.2116,712.6,"LANCASTER, CA US",SOD,6,526.0,1819.0,43.0,83.0,26.0,29.88,27.5,61.0,7.3,106.0,60.0,250.0,26.0,0.0,240.0,21.0,2019-09-01
464,72477003170,2019-09-01 23:59:00,39.6013,-116.0055,1809.3,"EUREKA AIRPORT, NV US",SOD,6,512.0,1815.0,21.0,72.0,19.0,29.91,24.24,48.0,7.0,94.0,49.0,190.0,22.0,0.0,190.0,14.0,2019-09-01
465,72380523179,2019-09-01 23:59:00,34.7675,-114.6188,271.3,"NEEDLES AIRPORT, CA US",SOD,6,511.0,1805.0,57.0,95.0,27.0,29.73,28.87,72.0,15.6,111.0,79.0,170.0,54.0,0.03,150.0,45.0,2019-09-01
466,74718823158,2019-09-01 23:59:00,33.6186,-114.7142,120.4,"BLYTHE ASOS, CA US",SOD,6,513.0,1804.0,66.0,94.0,42.0,29.82,29.44,75.0,14.5,108.0,80.0,40.0,53.0,,40.0,46.0,2019-09-01
